avg_red,avg_green,avg_blue,brightness,contrast,viewCount,likeCount,commentCount,title_sentiment,title_subjectivity,num_question_marks,num_exclamation_marks,starts_with_keyword,title_length,word_count,punctuation_count,uppercase_word_count,percent_letters_uppercase,num_digits,clickbait_score,num_power_words,num_timed_words,viral,tag_count,tag_sentiment,num_unique_tags,clickbait_phrase_match,title_readability,is_listicle,is_tutorial,num_faces,dominant_color_hue,thumbnail_edge_density,power_word_count,timed_word_count,num_tags,avg_tag_length,trending_score
164.88786458333334,158.86961805555555,176.13482638888888,166.63076967592593,52.270926995932264,35761,1816,158,0.0,0.0,0.0,0.0,0.0,49.0,8.0,2.0,2.0,0.275,0.0,0.0,0.0,0.0,0,22,-0.039999999999999994,22,0,82.39000000000001,0,0,0.0,2.0,0.1392013888888889,0,0,22,22.636363636363637,0.0
98.02720486111112,100.22538194444445,97.79109375,98.68122685185185,78.51501819877579,44698,2862,217,-0.05,0.05,0.0,0.0,0.0,75.0,11.0,2.0,1.0,0.143,0.0,0.0,0.0,0.0,0,21,0.0,21,0,49.54272727272729,0,0,0.0,105.0,0.17600694444444445,0,0,21,22.904761904761905,0.0
126.86822916666667,130.83545138888888,127.85310763888889,128.51892939814815,76.5826887623226,123912,8740,659,0.0,0.0,0.0,0.0,0.0,63.0,12.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,0,22,0.0,22,0,81.85500000000002,0,0,1.0,111.0,0.13847222222222222,0,0,22,22.863636363636363,0.0
109.28598958333333,122.79567708333333,108.24592013888889,113.44252893518518,76.16764789571486,130833,7681,403,0.45,0.8500000000000001,0.0,0.0,0.0,70.0,9.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0,22,-0.4,22,0,9.700000000000017,0,0,0.0,0.0,0.16727430555555556,0,0,22,22.681818181818183,0.0
116.00810763888889,113.06524305555556,99.32666666666667,109.46667245370371,77.08479661023517,269549,13507,585,0.0,0.0,0.0,0.0,0.0,71.0,10.0,1.0,1.0,0.148,0.0,0.0,0.0,0.0,0,22,-0.2,22,0,52.86500000000001,0,0,0.0,13.0,0.18774305555555557,0,0,22,22.90909090909091,0.0
117.49741319444445,121.50729166666666,113.93,117.64490162037038,77.02519578636475,657584,24226,1329,0.0,0.1,0.0,0.0,0.0,46.0,7.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1,22,-0.2,22,0,66.7871428571429,0,0,1.0,101.0,0.1595486111111111,0,0,22,22.818181818181817,0.0
