kind,etag,id,channel_id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,avg_red,avg_green,avg_blue,brightness,contrast
youtube#video,EZIz8pZ8r7Y3Zwf3HpjS-_Qi5EI,UtUKi4HUBNY,UCNEI-oWOivQJ9IMn8GeCrMg,2025-06-08T20:24:01Z,UCNEI-oWOivQJ9IMn8GeCrMg,Nimue - Juan Arenosa (Piano Cover),"🎹The vibrant melody of “Nimue” by Juan Arenosa is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL
📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#pianist #nimue #piano",https://i.ytimg.com/vi/UtUKi4HUBNY/default.jpg,120,90,https://i.ytimg.com/vi/UtUKi4HUBNY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UtUKi4HUBNY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/UtUKi4HUBNY/sddefault.jpg,640,480,https://i.ytimg.com/vi/UtUKi4HUBNY/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Juan arenosa', 'Juan arenosa piano', 'Juan arenosa Nimue', 'Nimue', 'Nimue piano', 'Piano cover', 'Piano tutorial', 'Juan arenosa Nimue piano']",10,none,en-US,Nimue - Juan Arenosa (Piano Cover),"🎹The vibrant melody of “Nimue” by Juan Arenosa is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL
📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#pianist #nimue #piano",en-US,10412,784.0,0,73,34.080815972222226,36.6178125,43.34571180555555,38.014780092592595,58.72612981642439
youtube#video,evXKA9D3t5Lb3hzqhZzfCCb7EH0,0PWC69jDOP8,UCNEI-oWOivQJ9IMn8GeCrMg,2025-05-31T17:19:00Z,UCNEI-oWOivQJ9IMn8GeCrMg,Cry - Cigarettes after sex (Piano Cover),"🎹The vibrant melody of “cry” by cigarettes after sex is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/291141

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#pianist #piano #cry #cas",https://i.ytimg.com/vi/0PWC69jDOP8/default.jpg,120,90,https://i.ytimg.com/vi/0PWC69jDOP8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0PWC69jDOP8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0PWC69jDOP8/sddefault.jpg,640,480,https://i.ytimg.com/vi/0PWC69jDOP8/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Cry piano', 'Piano', 'Cry cigarettes after sex', 'Cas', 'Cigarettes after sex', 'Cigarettes after sex cover', 'Piano cover']",10,none,en-US,Cry - Cigarettes after sex (Piano Cover),"🎹The vibrant melody of “cry” by cigarettes after sex is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/291141

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#pianist #piano #cry #cas",en-US,28792,1414.0,0,110,37.773715277777775,31.67814236111111,43.08409722222222,37.5119849537037,63.70540339073052
youtube#video,6XryOqEiZhKZ7X-SB5rpVaUCu2Y,0wIpL0cYujQ,UCNEI-oWOivQJ9IMn8GeCrMg,2025-05-26T20:29:01Z,UCNEI-oWOivQJ9IMn8GeCrMg,hometown glory - adele,"🎹The vibrant melody of “hometown glory” by Adele is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#pianist #piano #adele #hometownglory",https://i.ytimg.com/vi/0wIpL0cYujQ/default.jpg,120,90,https://i.ytimg.com/vi/0wIpL0cYujQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0wIpL0cYujQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0wIpL0cYujQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/0wIpL0cYujQ/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Adele', 'Adele piano', 'Piano', 'Hometown glory', 'Hometown glory piano', 'Piano tutorial', 'Piano cover', 'Hometown Adele piano', 'Hometown glory Adele']",10,none,en-US,hometown glory - adele,"🎹The vibrant melody of “hometown glory” by Adele is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#pianist #piano #adele #hometownglory",en-US,12000,495.0,0,72,29.38001736111111,30.419930555555556,41.579375,33.79310763888889,54.80898365928597
youtube#video,zPnzLnqadx_g30YMdUaz0tJ_BAI,994ZZm2aX-E,UCNEI-oWOivQJ9IMn8GeCrMg,2025-05-19T16:59:00Z,UCNEI-oWOivQJ9IMn8GeCrMg,"Welcome and goodbye - Dream, Ivory","🎹The vibrant melody of “welcome and goodbye” by Dream, Ivory is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/290824

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#pianist #piano #welcomeandgoodbye",https://i.ytimg.com/vi/994ZZm2aX-E/default.jpg,120,90,https://i.ytimg.com/vi/994ZZm2aX-E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/994ZZm2aX-E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/994ZZm2aX-E/sddefault.jpg,640,480,https://i.ytimg.com/vi/994ZZm2aX-E/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Welcome and goodbye dream ivory', 'Welcome and goodbye piano', 'Dream', 'ivory', 'Dream ivory', 'Piano', 'Piano cover']",10,none,en-US,"Welcome and goodbye - Dream, Ivory","🎹The vibrant melody of “welcome and goodbye” by Dream, Ivory is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/290824

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#pianist #piano #welcomeandgoodbye",en-US,17402,784.0,0,92,45.24477430555555,23.59140625,23.828802083333333,30.888327546296296,49.698067887160235
youtube#video,n5AIwWOI4BTvQhipK7rJRNOvNy4,GkDEInsCcpQ,UCNEI-oWOivQJ9IMn8GeCrMg,2025-05-10T19:35:00Z,UCNEI-oWOivQJ9IMn8GeCrMg,Hope - Mirko Dukanovic,"🎹The vibrant melody of “Hope” by Mirko Dukanovic is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#hope #pianist #piano",https://i.ytimg.com/vi/GkDEInsCcpQ/default.jpg,120,90,https://i.ytimg.com/vi/GkDEInsCcpQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GkDEInsCcpQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/GkDEInsCcpQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/GkDEInsCcpQ/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Hope', 'Piano', 'Piano cover', 'Mirko Dukanovic', 'Hope mirko Dukanovic piano']",10,none,en-US,Hope - Mirko Dukanovic,"🎹The vibrant melody of “Hope” by Mirko Dukanovic is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#hope #pianist #piano",en-US,18358,714.0,0,103,29.958541666666665,29.70203125,36.463541666666664,32.04137152777778,55.12680349127099
youtube#video,NQLhhmNVL8U3fJm9Nou7iEF1e6I,yGl4WRhV4jo,UCNEI-oWOivQJ9IMn8GeCrMg,2025-05-08T19:49:01Z,UCNEI-oWOivQJ9IMn8GeCrMg,Tung tung tung sahur (Piano),"🎹The strange melody of “the sound of your fear” by Midi Blosso is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/287111

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#tungtungtungsahur #italianbrainrot #pianist #piano",https://i.ytimg.com/vi/yGl4WRhV4jo/default.jpg,120,90,https://i.ytimg.com/vi/yGl4WRhV4jo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yGl4WRhV4jo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/yGl4WRhV4jo/sddefault.jpg,640,480,https://i.ytimg.com/vi/yGl4WRhV4jo/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Tung tung tung sahur', 'Tung tung tung sahur piano', 'Piano']",10,none,en-US,Tung tung tung sahur (Piano),"🎹The strange melody of “the sound of your fear” by Midi Blosso is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/287111

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

#tungtungtungsahur #italianbrainrot #pianist #piano",en-US,123096,2885.0,0,257,42.09010416666667,38.67300347222222,41.72626736111111,40.829791666666665,58.77213421856267
youtube#video,vFiipicOT6gXxwQXOwvsvhw14nE,CnJDFokRgx8,UCNEI-oWOivQJ9IMn8GeCrMg,2025-05-03T19:54:01Z,UCNEI-oWOivQJ9IMn8GeCrMg,Idea 12 - Gibran Alcocer (Piano Cover),"🎹The vibrant melody of “Idea 12” by Gibran Alcocer is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/282167

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

Idea 10, Idea 22, idea 1, idea 15, idea 7, idea 9, idea 20, idea 5 #piano #pianocover #idea #idea12 #gibranalcocer #gabrielpiano",https://i.ytimg.com/vi/CnJDFokRgx8/default.jpg,120,90,https://i.ytimg.com/vi/CnJDFokRgx8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CnJDFokRgx8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CnJDFokRgx8/sddefault.jpg,640,480,https://i.ytimg.com/vi/CnJDFokRgx8/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Idea 12 Gibran Alcocer', 'Gibran Alcocer', 'Piano', 'Gibran Alcocer piano', 'Idea Gibran Alcocer', 'Idea 12', 'Idea 12 piano', 'Piano cover']",10,none,en-US,Idea 12 - Gibran Alcocer (Piano Cover),"🎹The vibrant melody of “Idea 12” by Gibran Alcocer is an invitation to dive into a journey of captivating harmonies and enveloping rhythms. 

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/282167

✅All available sheet music can be found at the link below 👇 👇 https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

☕️Buy me a coffee ☕️ https://www.buymeacoffee.com/gabrielpiano
⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL

📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

Thanks for watching :)

Idea 10, Idea 22, idea 1, idea 15, idea 7, idea 9, idea 20, idea 5 #piano #pianocover #idea #idea12 #gibranalcocer #gabrielpiano",en-US,54322,1878.0,0,143,30.93340277777778,30.97067708333333,30.292239583333334,30.73210648148148,52.48165192348933
youtube#video,2jKHHe0NmV88dy2aUwEgyYRykZI,7gFhn53sN28,UCNEI-oWOivQJ9IMn8GeCrMg,2025-04-30T20:19:00Z,UCNEI-oWOivQJ9IMn8GeCrMg,Minecraft.,"🎹The vibrant melody of “Aria Math, Subwoofer Lullaby and Living Mice” by C418 is an invitation to dive into a journey of captivating harmonies and enveloping rhythms.

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/286706

✅All available sheet music can be found at the link below 👇 👇 
https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL
📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

🎹

Thanks for watching :)

#minecraft #ariamath #subwooferlullaby #livingmice #pianist",https://i.ytimg.com/vi/7gFhn53sN28/default.jpg,120,90,https://i.ytimg.com/vi/7gFhn53sN28/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7gFhn53sN28/hqdefault.jpg,480,360,https://i.ytimg.com/vi/7gFhn53sN28/sddefault.jpg,640,480,https://i.ytimg.com/vi/7gFhn53sN28/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Minecraft piano', 'Piano', 'Aria math piano', 'C418 piano', 'Subwoofer lullaby piano', 'Living mice piano']",10,none,en-US,Minecraft.,"🎹The vibrant melody of “Aria Math, Subwoofer Lullaby and Living Mice” by C418 is an invitation to dive into a journey of captivating harmonies and enveloping rhythms.

Performed by Gabriel Piano

✅SHEET MUSIC IS NOW AVAILABLE https://mymusic.st/gabrielpiano/286706

✅All available sheet music can be found at the link below 👇 👇 
https://www.mymusicsheet.com/gabrielpiano

I'm on Spotify, and on all platforms :) https://open.spotify.com/artist/3oKdTYeJYVz3HoZOQ2P2Hj?si=Kdss4R0XSNewj2abDbTaxA

⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL
📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

🎹

Thanks for watching :)

#minecraft #ariamath #subwooferlullaby #livingmice #pianist",en-US,57046,3234.0,0,240,31.217256944444443,35.183506944444446,37.42722222222222,34.6093287037037,53.77665922430603
youtube#video,A0EZNdISH4icqIbwqqlnBJNaWL8,HLUmjXahFjI,UCNEI-oWOivQJ9IMn8GeCrMg,2025-04-19T19:29:00Z,UCNEI-oWOivQJ9IMn8GeCrMg,Runaway - Gabriel Albuquerque & Gabriel Piano,"🎹The vibrant melody of “Runaway” by Me and Gabriel Albuquerque is an invitation to dive into a journey of captivating harmonies and enveloping rhythms.

✅SHEET MUSIC IS NOW AVAILABLE: https://mymusic.st/gabrielpiano/278465

✅All available sheet music can be found at the link below 👇 👇 
https://www.mymusicsheet.com/gabrielpiano

✅Listen to the original version: https://open.spotify.com/track/4G4tixAicrjst5RVkUM8Ga?si=mWuQ3XA2SJWvVi_wGhSpfA

⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL
📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

🎹

Thanks for watching :)

#pianist #piano #runaway",https://i.ytimg.com/vi/HLUmjXahFjI/default.jpg,120,90,https://i.ytimg.com/vi/HLUmjXahFjI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HLUmjXahFjI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/HLUmjXahFjI/sddefault.jpg,640,480,https://i.ytimg.com/vi/HLUmjXahFjI/maxresdefault.jpg,1280.0,720.0,Gabriel Piano,"['Runaway', 'Runaway piano', 'Piano', 'Gabriel Albuquerque', 'Gabriel Piano', 'Runaway piano cover']",10,none,en-US,Runaway - Gabriel Albuquerque & Gabriel Piano,"🎹The vibrant melody of “Runaway” by Me and Gabriel Albuquerque is an invitation to dive into a journey of captivating harmonies and enveloping rhythms.

✅SHEET MUSIC IS NOW AVAILABLE: https://mymusic.st/gabrielpiano/278465

✅All available sheet music can be found at the link below 👇 👇 
https://www.mymusicsheet.com/gabrielpiano

✅Listen to the original version: https://open.spotify.com/track/4G4tixAicrjst5RVkUM8Ga?si=mWuQ3XA2SJWvVi_wGhSpfA

⭐️Donate me 🎹🙏 https://www.paypal.com/donate/?business=J4WGPSCK4VA2L&no_recurring=0&item_name=Help+and+support+me+with+your+generosity+so+I+can+bring+you+more+videos+and+content%21%21++%3A%29&currency_code=BRL
📸Follow me on Instagram :) https://instagram.com/gabrielpianobr?igshid=YmMyMTA2M2Y=
🎥Follow me on Tiktok :) https://vm.tiktok.com/ZMFcxMYGV/

🎹

Thanks for watching :)

#pianist #piano #runaway",en-US,28397,1319.0,0,110,36.19730902777778,42.32333333333333,34.16696180555556,37.562534722222225,60.32461647865989
