kind,etag,id,channel_id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount
youtube#video,74faJ5K8tRTdCsqs_PCfKv-MzPs,_fc9JPIDq24,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-09-01T07:16:35Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,Nadeshot UPSET over GUARD Decision #tarik #shorts #valorantshorts,,https://i.ytimg.com/vi/_fc9JPIDq24/default.jpg,120,90,https://i.ytimg.com/vi/_fc9JPIDq24/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_fc9JPIDq24/hqdefault.jpg,480,360,https://i.ytimg.com/vi/_fc9JPIDq24/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/_fc9JPIDq24/maxresdefault.jpg,1280.0,720.0,ClipsJoy,"['The GUARD', 'Nadeshot', 'Valorant', 'Riot', 'GUARD', 'Ascension', 'VCT']",20,none,Nadeshot UPSET over GUARD Decision #tarik #shorts #valorantshorts,,162,5,0,0
youtube#video,CZdvuqxHGJEp9WcnYxi_EpFOK1Y,eSrxybQRoCQ,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-09-01T00:14:23Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,When SHROUD Was On Sentinels #shorts #valorantshorts #tarik,,https://i.ytimg.com/vi/eSrxybQRoCQ/default.jpg,120,90,https://i.ytimg.com/vi/eSrxybQRoCQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eSrxybQRoCQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eSrxybQRoCQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/eSrxybQRoCQ/maxresdefault.jpg,1280.0,720.0,ClipsJoy,,20,none,When SHROUD Was On Sentinels #shorts #valorantshorts #tarik,,4803,101,0,0
youtube#video,vjk5-2VRY_zFmit7GgB5rAerj5M,rvHHDG4XnWk,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-28T22:31:12Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,FNS EXPLAINS Sentinels Roster & EG vs LOUD Expectations,"FNS on Sentinels Roster & EG vs LOUD Expectations next year

credit: twitch.tv/GOFNS





#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/rvHHDG4XnWk/default.jpg,120,90,https://i.ytimg.com/vi/rvHHDG4XnWk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rvHHDG4XnWk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/rvHHDG4XnWk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/rvHHDG4XnWk/maxresdefault.jpg,1280.0,720.0,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,FNS EXPLAINS Sentinels Roster & EG vs LOUD Expectations,"FNS on Sentinels Roster & EG vs LOUD Expectations next year

credit: twitch.tv/GOFNS





#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",4333,32,0,10
youtube#video,RoiQp8R8_WvWNVR6B0TBET-cMlU,8HcnGACiegA,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-28T22:14:15Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,NRG s0m & FNS EXPLAIN Leaving NRG Roster,"NRG s0m & FNS on WHY They're Leaving The NRG Roster

credit: twitch.tv/s0mcs




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/8HcnGACiegA/default.jpg,120,90,https://i.ytimg.com/vi/8HcnGACiegA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8HcnGACiegA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/8HcnGACiegA/sddefault.jpg,640.0,480.0,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,NRG s0m & FNS EXPLAIN Leaving NRG Roster,"NRG s0m & FNS on WHY They're Leaving The NRG Roster

credit: twitch.tv/s0mcs




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",2273,15,0,1
youtube#video,2rs9CuPKHUafmLaPFajuVHP1sJo,4rNxrXDb3do,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-27T00:01:51Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,Evil Geniuses Are YOUR VALORANT CHAMPIONS | Tarik Reacts,"SEN Tarik, TenZ, Zekken, Rawkus React to EG WINNING VALORANT CHAMPIONS

credit:
twitch.tv/tarik
twitch.tv/TenZ




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/4rNxrXDb3do/default.jpg,120,90,https://i.ytimg.com/vi/4rNxrXDb3do/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4rNxrXDb3do/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4rNxrXDb3do/sddefault.jpg,640.0,480.0,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,Evil Geniuses Are YOUR VALORANT CHAMPIONS | Tarik Reacts,"SEN Tarik, TenZ, Zekken, Rawkus React to EG WINNING VALORANT CHAMPIONS

credit:
twitch.tv/tarik
twitch.tv/TenZ




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",711,8,0,0
youtube#video,mErLlP9DVbXHK5gILIxeQaeGsmk,RIYqNbRVqrQ,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-26T23:44:59Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,"SEN Tarik, TenZ, zekken reacts to EG WINNING CHAMPIONS","EG are YOUR 2023 VALORANT CHAMPIONS

credit:
twitch.tv/tarik
twitch.tv/TenZ




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/RIYqNbRVqrQ/default.jpg,120,90,https://i.ytimg.com/vi/RIYqNbRVqrQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RIYqNbRVqrQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RIYqNbRVqrQ/sddefault.jpg,640.0,480.0,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,"SEN Tarik, TenZ, zekken reacts to EG WINNING CHAMPIONS","EG are YOUR 2023 VALORANT CHAMPIONS

credit:
twitch.tv/tarik
twitch.tv/TenZ




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",1248,8,0,0
youtube#video,rl-KlHvnEigS2dfqnZNRsfagsE0,KpB--ChCW0s,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-26T22:54:22Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,"SEN Tarik, TenZ, zekken reacts to *CLEAN* EG Boostio ACE","EG Boostio INSANE ECO ACE 

credit:
twitch.tv/tarik
twitch.tv/TenZ




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/KpB--ChCW0s/default.jpg,120,90,https://i.ytimg.com/vi/KpB--ChCW0s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KpB--ChCW0s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/KpB--ChCW0s/sddefault.jpg,640.0,480.0,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,"SEN Tarik, TenZ, zekken reacts to *CLEAN* EG Boostio ACE","EG Boostio INSANE ECO ACE 

credit:
twitch.tv/tarik
twitch.tv/TenZ




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",3066,34,0,2
youtube#video,YfN_Dxm-rx_51xGxvSWkWx6UtL0,jCNbjx-ER0I,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-26T21:30:52Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,"SEN Tarik, TenZ, zekken react to *NASTIEST* FLICK of VCT","PRX something hits the NASTIEST operator flick of VCT

credit: 
twitch.tv/TenZ
twitch.tv/tarik





#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/jCNbjx-ER0I/default.jpg,120,90,https://i.ytimg.com/vi/jCNbjx-ER0I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jCNbjx-ER0I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jCNbjx-ER0I/sddefault.jpg,640.0,480.0,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,"SEN Tarik, TenZ, zekken react to *NASTIEST* FLICK of VCT","PRX something hits the NASTIEST operator flick of VCT

credit: 
twitch.tv/TenZ
twitch.tv/tarik





#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",5743,35,0,1
youtube#video,sS7tDIXiTwZvCEYGxR_iBMHa8oQ,dztXbD8TGNw,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-26T00:27:02Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,"SEN Tarik, s0m, Sgares, Ludwig react to EG SEND LOUD HOME & Demon1 100 KILLS","Demon1 hits 100 KILLS throughout the 5 maps against LOUD
LOUD lost map 3 and goes home

credit:
twitch.tv/tarik
twitch.tv/s0mcs
twitch.tv/sgares


#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/dztXbD8TGNw/default.jpg,120,90,https://i.ytimg.com/vi/dztXbD8TGNw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dztXbD8TGNw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dztXbD8TGNw/sddefault.jpg,640.0,480.0,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,"SEN Tarik, s0m, Sgares, Ludwig react to EG SEND LOUD HOME & Demon1 100 KILLS","Demon1 hits 100 KILLS throughout the 5 maps against LOUD
LOUD lost map 3 and goes home

credit:
twitch.tv/tarik
twitch.tv/s0mcs
twitch.tv/sgares


#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",1131,11,0,0
youtube#video,vhXjntdWkgdUSBMVqhMNH-Lw06k,i3sg-7D2A2k,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-25T22:39:52Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,"SEN Tarik, s0m, FNS, Ludwig React to *CRAZY* LOUD aspas 4k","LOUD aspas CRAZY EWWW 4k tap tap

credit:
twitch.tv/tarik
twitch.tv/s0mcs




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/i3sg-7D2A2k/default.jpg,120,90,https://i.ytimg.com/vi/i3sg-7D2A2k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/i3sg-7D2A2k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/i3sg-7D2A2k/sddefault.jpg,640.0,480.0,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,"SEN Tarik, s0m, FNS, Ludwig React to *CRAZY* LOUD aspas 4k","LOUD aspas CRAZY EWWW 4k tap tap

credit:
twitch.tv/tarik
twitch.tv/s0mcs




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",5301,40,0,1
youtube#video,qJkKetT3M4abTCUS7mBNKCBnlMo,A3KWpwze5Kk,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-25T21:58:41Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,"SEN Tarik, Ludwig, s0m Reacts to *INSANE* EG C0M CLUTCH","SEN Tarik, Ludwig, s0m, FNS, BabyBay React to EG C0M CLUTCH

credit: 
twitch.tv/tarik
twitch.tv/s0mcs




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/A3KWpwze5Kk/default.jpg,120,90,https://i.ytimg.com/vi/A3KWpwze5Kk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/A3KWpwze5Kk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/A3KWpwze5Kk/sddefault.jpg,640.0,480.0,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,"SEN Tarik, Ludwig, s0m Reacts to *INSANE* EG C0M CLUTCH","SEN Tarik, Ludwig, s0m, FNS, BabyBay React to EG C0M CLUTCH

credit: 
twitch.tv/tarik
twitch.tv/s0mcs




#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",5348,39,0,0
youtube#video,ljsijjdZ5oCd7NaSGLTgFKI5204,rSRpcz-DGaY,UCUyAA4Ekq5nHmr5mjZ-L4eA,2023-08-25T21:48:37Z,UCUyAA4Ekq5nHmr5mjZ-L4eA,"SEN Tarik, Ludwig, s0m Reacts to *INSANE* EG Boostio ACE","EG Boostio ACE against LOUD

credit: 
twitch.tv/tarik
twitch.tv/s0mcs


#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",https://i.ytimg.com/vi/rSRpcz-DGaY/default.jpg,120,90,https://i.ytimg.com/vi/rSRpcz-DGaY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rSRpcz-DGaY/hqdefault.jpg,480,360,,,,,,,ClipsJoy,"['jarso', 'stewie2k', 'tarik', 'shahzam', 'sinatraa', 'tenz', 'kyedae', 'vct', 'tsm', 'sentinels', 'gameplay', 'radiant', 'ranked', 'funny', 'twitch', 'highlight', 'patch', 'leak', 'compilation', 'clutch', 'aimbot', 'improve', 'battlepass', 'battle pass', 'hacking', 'hacker', 'smurf', 'cheater', 'valorant funny', 'valorant funny moments', 'valorant memes', 'valorant trolling', 'night market', 'vct masters', 'paper rex', 'kyedae and tenz', 'fade valorant agent', 's0m', 'shroud', 'prx jinggg', 'prx f0rsaken', 'prx something', 'prx valorant', 'valorant', 'valorant na', 'prx vs', 'jarso valorant', 'ACE']",20,none,"SEN Tarik, Ludwig, s0m Reacts to *INSANE* EG Boostio ACE","EG Boostio ACE against LOUD

credit: 
twitch.tv/tarik
twitch.tv/s0mcs


#Tenz #jinggg #sentinels #tarik #s0m #yay #Aspas #nats #Crws #Derke #Boaster #f0rsaken #Zeta #NRG #GE #Talon #Stax #Marved #SkRossi #subroza #BuZz #SenTarik #fnatic #DRX #Valorantindia #valorantamerica #valorantrusia #valorantkorea #valorantthailand #valorantindonesia #valorantjapan #VCT #VCTPacific #VCTEmea #VCTAmericas",2872,22,0,0
